Date,rolling_vol,rolling_sharpe,rolling_var95,rolling_cvar95,rolling_maxdd
2021-07-05,0.03697626583461532,1.5375072253000621,-0.00299043226447607,-0.0059193359016745,-0.01266819850684831
2021-07-06,0.03604925085035,1.9287337748239792,-0.00299043226447607,-0.0059193359016745,-0.01266819850684831
2021-07-07,0.03592317417014739,1.7236454791274263,-0.00191086520992791,-0.005471574012849775,-0.012668198506848428
2021-07-08,0.035676520189993274,1.3977138822146624,-0.00191086520992791,-0.005471574012849775,-0.012668198506848274
2021-07-09,0.035622680070393604,1.2512871722056582,-0.00191086520992791,-0.005471574012849775,-0.01266819850684835
2021-07-12,0.035612323530809245,1.2087552803029789,-0.00191086520992791,-0.005471574012849775,-0.012668198506848262
2021-07-13,0.025299448318188495,3.79525504250254,-0.00191086520992791,-0.005471574012849775,-0.006368593153780357
2021-07-14,0.024394771370271334,3.3540307356771275,-0.00180732524483783,-0.0029450403087494,-0.006368593153780212
2021-07-15,0.02403655799726981,3.754523248944356,-0.00180732524483783,-0.0029450403087494,-0.00636859315378016
2021-07-16,0.02392673564794253,3.5948433715929635,-0.00180732524483783,-0.0029450403087494,-0.006368593153780101
2021-07-19,0.021257475004886096,4.88868195604343,-0.00180732524483783,-0.0029450403087494,-0.006368593153780002
2021-07-20,0.02206357973080029,4.0442663437021285,-0.00163560672037689,-0.00212634894708755,-0.006368593153780121
2021-07-22,0.022068894986761487,4.050015342436268,-0.00180732524483783,-0.0023068212906429252,-0.006368593153780349
2021-07-23,0.022111133902598865,3.707766655078837,-0.00180732524483783,-0.0023068212906429252,-0.006368593153780229
2021-07-26,0.021892601736517022,3.5012574740269904,-0.00180732524483783,-0.0023068212906429252,-0.0063685931537800725
2021-07-27,0.02115604863948175,2.9354754749697243,-0.00180732524483783,-0.0023068212906429252,-0.006368593153780287
2021-07-28,0.021058175901360485,2.495045780682627,-0.00180732524483783,-0.0023068212906429252,-0.006368593153780201
2021-07-29,0.021017156542504432,2.6349624123852196,-0.00180732524483783,-0.0023068212906429252,-0.006368593153780321
2021-07-30,0.020947724056061056,2.864705794623189,-0.00180732524483783,-0.0023068212906429252,-0.006368593153780328
2021-08-02,0.020947724056061056,2.864705794623189,-0.00180732524483783,-0.0023068212906429252,-0.006368593153780152
2021-08-03,0.02094730125100459,2.986499016004111,-0.00180732524483783,-0.0023068212906429252,-0.006368593153780152
2021-08-04,0.021295794792447198,2.315065491599295,-0.00180732524483783,-0.0023068212906429252,-0.00636859315378032
2021-08-05,0.021268220950443197,1.9125689035483726,-0.0018154064851760201,-0.0023068212906429252,-0.006368593153780302
2021-08-06,0.021175635325381643,1.669066979008136,-0.0018154064851760201,-0.0023068212906429252,-0.006368593153780237
2021-08-09,0.020980563374688708,1.0736472854096812,-0.0018154064851760201,-0.0023068212906429252,-0.006368593153780188
2021-08-10,0.021382893513941365,0.5960230169881982,-0.0018154064851760201,-0.0023068212906429252,-0.006368593153780307
2021-08-11,0.021290164153547224,0.6539369275114327,-0.00181824878089959,-0.0023068212906429252,-0.0063685931537801
2021-08-12,0.021511317875257705,1.4841825195733824,-0.00181824878089959,-0.0023068212906429252,-0.006368593153780226
2021-08-13,0.021024217738435932,1.0748662939725373,-0.00181824878089959,-0.0023068212906429252,-0.006368593153780166
2021-08-16,0.020803496168771217,0.564810395815981,-0.00181824878089959,-0.0023068212906429252,-0.006368593153780077
2021-08-17,0.02081860228942118,0.5983106277137986,-0.00181824878089959,-0.0023068212906429252,-0.006368593153780322
2021-08-18,0.020795574849489906,0.657372047231556,-0.00181824878089959,-0.0023068212906429252,-0.006368593153780187
2021-08-20,0.021788782525567194,-0.19589072087308165,-0.00181824878089959,-0.0023068212906429252,-0.006368593153780383
2021-08-23,0.02258551397621105,-1.000424574002824,-0.00191086520992791,-0.00263412445032885,-0.0063685931537801575
2021-08-24,0.022917158547312536,-0.4851511444088164,-0.0023275853543269103,-0.002914882043897675,-0.008853733023386233
2021-08-25,0.02293626338606363,-0.4459057682925837,-0.0023275853543269103,-0.002914882043897675,-0.008853733023386462
2021-08-26,0.02290571035552036,-0.5015986540642501,-0.0023275853543269103,-0.002914882043897675,-0.008853733023386335
2021-08-27,0.022991346214515672,-0.26268498286663705,-0.0023275853543269103,-0.002914882043897675,-0.008853733023386184
2021-08-30,0.02371436969422822,0.1816405648794881,-0.0023275853543269103,-0.002914882043897675,-0.00885373302338569
2021-08-31,0.023807446828713608,0.40898377894182414,-0.0023275853543269103,-0.002914882043897675,-0.008853733023385974
2021-09-01,0.023103051622246816,-0.11998093498966937,-0.0023275853543269103,-0.002914882043897675,-0.008853733023385974
2021-09-02,0.023310031756878402,0.010009087733163887,-0.0023275853543269103,-0.002914882043897675,-0.00885373302338662
2021-09-03,0.023319569380154084,0.021947548302594228,-0.0023275853543269103,-0.002914882043897675,-0.008853733023385928
2021-09-06,0.02301867700182056,-0.17603339821801622,-0.0023275853543269103,-0.002914882043897675,-0.008853733023386105
2021-09-07,0.023004827662381697,-0.4730377228909147,-0.0023275853543269103,-0.002914882043897675,-0.008853733023386259
2021-09-08,0.02261258036228113,-0.02003097711559315,-0.0023275853543269103,-0.002914882043897675,-0.008853733023386507
2021-09-09,0.02144491431482742,-0.5358945344749934,-0.0023180116640062203,-0.002914882043897675,-0.008853733023386141
2021-09-13,0.021383588446979337,-0.6345609205252809,-0.0023180116640062203,-0.002914882043897675,-0.008853733023386169
2021-09-14,0.021462120901424377,-0.5205518864547215,-0.0023180116640062203,-0.002914882043897675,-0.008853733023386302
2021-09-15,0.02190769804065919,-0.1463385925589152,-0.0023180116640062203,-0.002914882043897675,-0.008853733023386361
2021-09-16,0.021673880074792005,0.05384283999769377,-0.0023180116640062203,-0.002914882043897675,-0.00885373302338648
2021-09-17,0.02153301586649443,0.12803007864914773,-0.0023180116640062203,-0.002914882043897675,-0.00885373302338635
2021-09-20,0.021720037096862405,0.07471240270335663,-0.00231155844786411,-0.002914882043897675,-0.0088537330233861
2021-09-21,0.021625266070060392,0.008500391578993268,-0.00231155844786411,-0.0029857643911869254,-0.008853733023386498
2021-09-22,0.021689325388897927,0.04050272677538863,-0.00231155844786411,-0.0029857643911869254,-0.008853733023385884
2021-09-23,0.021737792735918995,0.6614512545181447,-0.00231155844786411,-0.0029857643911869254,-0.008853733023386122
2021-09-24,0.021715888815726787,0.6956867557739624,-0.00231155844786411,-0.0029857643911869254,-0.008853733023386346
2021-09-27,0.021723574886536246,0.2249705234095877,-0.00231155844786411,-0.0029857643911869254,-0.008853733023386252
2021-09-28,0.021735099614204768,-0.3103685015316085,-0.00231155844786411,-0.0029857643911869254,-0.008853733023386158
2021-09-29,0.021665062730624584,-0.02983625395593468,-0.00231155844786411,-0.0029857643911869254,-0.008853733023386476
2021-09-30,0.021621199915078833,-0.1131665240249203,-0.00231155844786411,-0.0029857643911869254,-0.008853733023386047
2021-10-01,0.021621199915078833,-0.1131665240249203,-0.00231155844786411,-0.0029857643911869254,-0.008853733023386748
2021-10-04,0.021975699133507744,0.17470165103110522,-0.00231155844786411,-0.0029857643911869254,-0.008853733023386748
2021-10-05,0.021904439654769608,0.10381502112015376,-0.00231155844786411,-0.0029857643911869254,-0.00885373302338628
2021-10-06,0.022351595852720296,-0.17647810378123352,-0.00231155844786411,-0.0029857643911869254,-0.008853733023385957
2021-10-07,0.02316898767744975,0.3719969469825764,-0.0023452012431348602,-0.0029857643911869254,-0.008853733023386315
2021-10-08,0.023245063408923648,0.6679113335018915,-0.0023452012431348602,-0.0029857643911869254,-0.008853733023386223
2021-10-11,0.02329095166950161,0.8270747662773901,-0.0023452012431348602,-0.0029857643911869254,-0.0088537330233861
2021-10-12,0.0232964551511396,0.8519558607409911,-0.0023452012431348602,-0.0029857643911869254,-0.008853733023386575
2021-10-13,0.023367627958862207,0.9098051015957979,-0.0023452012431348602,-0.0029857643911869254,-0.00885373302338629
2021-10-14,0.023491517476836893,1.1013297615468414,-0.0023452012431348602,-0.0029857643911869254,-0.008853733023386103
2021-10-18,0.02348497379692535,1.063195622646272,-0.0023452012431348602,-0.0029857643911869254,-0.008853733023386292
2021-10-19,0.02403520176850555,0.5531803792358407,-0.0023452012431348602,-0.0029857643911869254,-0.008853733023386143
2021-10-20,0.024963098563174396,0.10105382876209133,-0.00235908930595407,-0.0029857643911869254,-0.008853733023386188
2021-10-21,0.024645597273861237,0.24534778244116304,-0.00297640473199396,-0.003178047028179025,-0.00885373302338625
2021-10-22,0.02490583461527231,-0.2831357004549781,-0.00296267018872353,-0.003178047028179025,-0.008853733023386124
2021-10-25,0.025122683004457667,-0.45496120986759664,-0.00296267018872353,-0.003178047028179025,-0.008853733023386315
2021-10-26,0.025536184969350447,-0.16990351362832098,-0.00296267018872353,-0.003178047028179025,-0.010254901166320744
2021-10-27,0.025520046384376077,-0.08514802129128245,-0.00296267018872353,-0.003178047028179025,-0.010254901166320853
2021-10-28,0.026530673004853914,-0.5261206492199132,-0.00296267018872353,-0.003178047028179025,-0.010254901166321013
2021-10-29,0.02658136470790098,-0.7079165716948659,-0.0031248700996592497,-0.0032800713318977496,-0.010830499672897684
2021-11-01,0.026557953544977083,-0.8211843177576952,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392525
2021-11-02,0.026710125863097935,-0.5770136278959118,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392161
2021-11-03,0.0266805538467645,-0.6657311900884448,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392161
2021-11-04,0.02660496265187574,-0.12566576132957827,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876391969
2021-11-08,0.026690921917435058,0.20269147236910928,-0.0031248700996592497,-0.0032800713318977496,-0.01151809887639246
2021-11-09,0.02669080264392687,0.25523429633556066,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392187
2021-11-10,0.026580373951407936,0.4223997936527331,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392399
2021-11-11,0.02636409832553796,0.5570413703524497,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392106
2021-11-12,0.02624072386916879,0.9245632832209102,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392106
2021-11-15,0.025747454070293472,0.5081593565706942,-0.0031248700996592497,-0.0032800713318977496,-0.01151809887639251
2021-11-16,0.02576633628416533,0.43385288124522897,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392517
2021-11-17,0.025755209146994733,0.44657581282796527,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392699
2021-11-18,0.026524479173110422,-0.13241567586120176,-0.0031248700996592497,-0.0032800713318977496,-0.011518098876392461
2021-11-22,0.028477153409883858,-0.8272216983599479,-0.0031248700996592497,-0.0032800713318977496,-0.01151809887639215
2021-11-23,0.028270924527414764,0.04626298029239209,-0.00314115042105215,-0.003733057736867875,-0.013836371534449854
2021-11-24,0.02746889496799643,0.5005466756782502,-0.0031321058849259997,-0.003733057736867875,-0.013836371534449794
2021-11-25,0.027213740426875622,0.31421053399304955,-0.0031206617141596596,-0.003733057736867875,-0.01383637153444964
2021-11-26,0.02908465701976435,-0.4879722207877893,-0.0031206617141596596,-0.003733057736867875,-0.013836371534449754
2021-11-29,0.02972873075938868,-0.9499812465070175,-0.0033677602644118,-0.004168328827997924,-0.01461119303031882
2021-11-30,0.029653812694757364,-1.0497387424919078,-0.0033677602644118,-0.004168328827997924,-0.017485711097728916
2021-12-01,0.029012405497131855,-1.5066656753102015,-0.0033677602644118,-0.004168328827997924,-0.01748571109772877
2021-12-02,0.029347340400837866,-1.317223205926092,-0.0033677602644118,-0.004168328827997924,-0.017485711097728836
2021-12-03,0.029347421799596114,-1.3180251396785556,-0.0033677602644118,-0.004168328827997924,-0.017485711097729343
2021-12-06,0.029643808719792195,-1.995192480582326,-0.0033677602644118,-0.004168328827997924,-0.017485711097729343
2021-12-07,0.030032807937935082,-1.7610817228446156,-0.0033677602644118,-0.004168328827997924,-0.017485711097729117
2021-12-08,0.030489901161743528,-1.5093040413746706,-0.0033677602644118,-0.004168328827997924,-0.017485711097729482
2021-12-09,0.03055100486512545,-1.2656216112471557,-0.0033677602644118,-0.004168328827997924,-0.017485711097729444
2021-12-10,0.03068848763546518,-1.1335132546287328,-0.0033677602644118,-0.004168328827997924,-0.01748571109772925
2021-12-13,0.030654428579835778,-1.3693367385296287,-0.0033677602644118,-0.004168328827997924,-0.017485711097728368
2021-12-14,0.030639432115316955,-1.4222494031116075,-0.0033677602644118,-0.004168328827997924,-0.017485711097728868
2021-12-15,0.030736689700525326,-1.7818374703588369,-0.0033677602644118,-0.004168328827997924,-0.017485711097729093
2021-12-16,0.03047011578455158,-2.2888703909177006,-0.0033677602644118,-0.004168328827997924,-0.01748571109772899
2021-12-17,0.031963322203361066,-2.7459046431424894,-0.0033677602644118,-0.004168328827997924,-0.01748571109772965
2021-12-20,0.03423715092462984,-3.139643230594076,-0.00344569482098031,-0.004535283507147825,-0.017485711097729367
2021-12-21,0.0338331371561267,-2.5601334369339437,-0.00471975831857203,-0.0052619619983666,-0.023409100802041186
2021-12-22,0.034262423205106855,-2.347968642982678,-0.00471975831857203,-0.0052619619983666,-0.023409100802041196
2021-12-23,0.034190382044111636,-2.3845940876734697,-0.00471975831857203,-0.0052619619983666,-0.023409100802041023
2021-12-24,0.03425077914384092,-2.909705889150766,-0.00471975831857203,-0.0052619619983666,-0.023409100802040603
2021-12-27,0.03430425725411887,-2.7814043315496977,-0.00471975831857203,-0.0052619619983666,-0.023409100802041196
2021-12-28,0.03454513448740064,-2.4017393639503863,-0.00471975831857203,-0.0052619619983666,-0.02340910080204102
2021-12-29,0.03449636528926733,-2.1857937766384783,-0.00471975831857203,-0.0052619619983666,-0.023409100802041106
2021-12-30,0.03446114752215289,-2.3102074205808494,-0.00471975831857203,-0.0052619619983666,-0.023409100802041085
2021-12-31,0.034783881242012954,-2.078494985414878,-0.00471975831857203,-0.0052619619983666,-0.023409100802041297
2022-01-03,0.034783881242012954,-2.078494985414878,-0.00471975831857203,-0.0052619619983666,-0.023409100802041005
2022-01-04,0.03447302653919769,-2.3551591588129726,-0.00471975831857203,-0.0052619619983666,-0.023409100802041005
2022-01-05,0.03440853026337458,-2.4416076472709154,-0.00471975831857203,-0.0052619619983666,-0.023409100802041453
2022-01-06,0.03418184880283459,-2.282247480861926,-0.00471975831857203,-0.0052619619983666,-0.02340910080204107
2022-01-07,0.03354609902319406,-2.6243761359697335,-0.00471975831857203,-0.0052619619983666,-0.023409100802040787
2022-01-10,0.03365659358567701,-2.554307894555455,-0.00471975831857203,-0.0052619619983666,-0.023409100802041054
2022-01-11,0.033575102573784266,-2.6856321711607767,-0.00471975831857203,-0.0052619619983666,-0.0234091008020411
2022-01-12,0.03361738490493404,-2.636696885588113,-0.00471975831857203,-0.0052619619983666,-0.023409100802040804
2022-01-13,0.03350276360197575,-2.7239412037175046,-0.00471975831857203,-0.0052619619983666,-0.023409100802041182
2022-01-14,0.03342357522535339,-2.7850838185203806,-0.00471975831857203,-0.0052619619983666,-0.02340910080204082
2022-01-17,0.033464743971492725,-2.727515611871851,-0.00471975831857203,-0.0052619619983666,-0.023409100802041248
2022-01-18,0.0340368939435649,-2.872681613076802,-0.00471975831857203,-0.0052619619983666,-0.02122106161072699
2022-01-19,0.03349783675741684,-2.499002054691849,-0.0047606882054937495,-0.0052619619983666,-0.01820803622820243
2022-01-20,0.03337551874717354,-2.3461276147742893,-0.0047606882054937495,-0.0052619619983666,-0.018208036228202325
2022-01-21,0.033929089703470666,-2.51093537553408,-0.0047606882054937495,-0.0052619619983666,-0.018208036228202423
2022-01-24,0.037478233307983715,-2.9785290787539207,-0.0047606882054937495,-0.0052619619983666,-0.01820803622820248
2022-01-25,0.03736272242249219,-3.0324536017761576,-0.00488080173772314,-0.006087384663594601,-0.018208036228202436
2022-01-27,0.03750216377645846,-3.258854543586301,-0.00488080173772314,-0.006087384663594601,-0.018208036228202412
2022-01-28,0.03719627258353995,-2.6944381815082257,-0.00488080173772314,-0.006087384663594601,-0.018208036228202395
2022-01-31,0.03744321198472606,-2.380363505622796,-0.00488080173772314,-0.006087384663594601,-0.01820803622820214
2022-02-01,0.03744321198472606,-2.380363505622796,-0.00488080173772314,-0.006087384663594601,-0.0182080362282024
2022-02-02,0.03771148310886177,-2.2463148619057542,-0.00488080173772314,-0.006087384663594601,-0.0182080362282024
2022-02-03,0.0377160793077605,-2.233640191368011,-0.00488080173772314,-0.006087384663594601,-0.018208036228202103
2022-02-04,0.03762146988294758,-2.607476562062223,-0.00488080173772314,-0.006087384663594601,-0.01820803622820235
2022-02-07,0.03756370898595029,-2.9530941118897007,-0.00488080173772314,-0.006087384663594601,-0.018208036228202256
2022-02-08,0.03776350361976775,-3.222699901623813,-0.00488080173772314,-0.006087384663594601,-0.01820803622820239
2022-02-09,0.037864814200957116,-3.105783490161319,-0.00488080173772314,-0.006087384663594601,-0.018208036228202495
2022-02-10,0.03791424383153518,-2.9035842091410773,-0.00488080173772314,-0.006087384663594601,-0.01820803622820217
2022-02-11,0.03834942937054551,-3.3506753320803795,-0.00488080173772314,-0.006087384663594601,-0.018208036228202478
2022-02-14,0.0412031611894689,-3.881782770391202,-0.00488080173772314,-0.006087384663594601,-0.018208036228202308
2022-02-15,0.04274666988544334,-3.2271063352457157,-0.00493957810627062,-0.0068180046475361505,-0.023970542506685517
