Date,gross_exposure,net_exposure,n_long,n_short,max_position,concentration
2020-12-23,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-24,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-28,1.0000000000000002,5.898059818321144e-17,49,44,0.022202761331962705,0.0230180101759141
2020-12-29,1.0000000000000002,5.898059818321144e-17,49,44,0.022202761331962705,0.0230180101759141
2020-12-30,1.0000000000000002,5.898059818321144e-17,49,44,0.022202761331962705,0.0230180101759141
2020-12-31,1.0000000000000002,5.898059818321144e-17,49,44,0.022202761331962705,0.0230180101759141
2021-01-01,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-04,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-05,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-06,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-07,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-08,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-11,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-12,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-13,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-14,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-15,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-18,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-19,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-20,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-21,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-22,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-25,1.0,1.457167719820518e-16,46,43,0.019849131153189425,0.02310640896486482
2021-01-27,1.0,-4.163336342344337e-17,46,43,0.024202899910808668,0.02400246495196031
2021-01-28,1.0,-4.163336342344337e-17,46,43,0.024202899910808668,0.02400246495196031
2021-01-29,1.0,-4.163336342344337e-17,46,43,0.024202899910808668,0.02400246495196031
2021-02-01,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-02,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-03,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-04,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-05,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-08,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-09,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-10,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-11,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-12,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-15,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-16,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-17,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-18,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-19,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-22,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-23,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-24,1.0,0.0,47,43,0.022796024366284084,0.023349460047382628
2021-02-25,0.9999999999999999,-9.020562075079397e-17,47,43,0.022515321424161985,0.023065273888485532
2021-02-26,0.9999999999999999,-9.020562075079397e-17,47,43,0.022515321424161985,0.023065273888485532
2021-03-01,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-02,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-03,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-04,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-05,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-08,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-09,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-10,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-12,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-15,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-16,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-17,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-18,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-19,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-22,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-23,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-24,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-25,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-26,1.0,-1.3877787807814457e-17,50,46,0.016736543515200417,0.0214918476703947
2021-03-30,1.0,-8.673617379884035e-17,50,46,0.019910114136353532,0.021837876020590632
2021-03-31,1.0,-8.673617379884035e-17,50,46,0.019910114136353532,0.021837876020590632
2021-04-01,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-05,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-06,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-07,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-08,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-09,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-12,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-13,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-15,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-16,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-19,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-20,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-22,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-23,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-26,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-27,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-28,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-29,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-04-30,1.0,-5.551115123125783e-17,49,49,0.023331921372409834,0.02177528322356436
2021-05-03,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-04,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-05,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-06,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-07,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-10,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-11,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-12,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-14,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-17,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-18,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-19,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-20,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-21,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-24,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-25,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-26,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-27,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-28,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-05-31,1.0,-5.551115123125783e-17,52,49,0.0208063380226622,0.020241231796820434
2021-06-01,1.0,3.469446951953614e-18,43,56,0.016908728153588466,0.024048276483122966
2021-06-02,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-03,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-04,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-07,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-08,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-09,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-10,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-11,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-14,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-15,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-16,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-17,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-18,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-21,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-22,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-23,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-24,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-25,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-28,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-29,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-06-30,1.0,-5.377642775528102e-17,43,56,0.020635975066956764,0.024614852984136557
2021-07-01,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-02,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-05,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-06,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-07,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-08,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-09,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-12,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-13,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-14,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-15,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-16,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-19,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-20,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-22,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-23,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-26,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-27,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-28,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-29,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-07-30,1.0,6.938893903907228e-18,42,55,0.019133044005706108,0.02538527931237641
2021-08-02,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-03,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-04,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-05,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-06,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-09,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-10,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-11,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-12,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-13,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-16,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-17,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-18,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-20,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-23,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-24,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-25,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-26,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-27,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-30,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-08-31,1.0,-1.8041124150158794e-16,47,55,0.022486895929252362,0.02382502982178117
2021-09-01,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-02,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-03,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-06,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-07,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-08,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-09,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-13,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-14,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-15,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-16,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-17,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-20,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-21,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-22,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-23,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-24,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-27,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-28,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-29,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-09-30,1.0000000000000002,-0.002877936066663707,45,49,0.0250719484016666,0.024119508259802795
2021-10-01,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-04,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-05,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-06,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-07,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-08,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-11,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-12,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-13,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-14,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-18,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-19,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-20,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-21,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-22,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-25,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-26,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-27,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-28,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-10-29,1.0,2.7755575615628914e-17,51,46,0.019785933950916226,0.021417392028789374
2021-11-01,1.0,2.7755575615628914e-17,45,47,0.019489612516600984,0.023876116249458755
2021-11-02,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-03,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-04,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-08,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-09,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-10,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-11,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-12,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-15,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-16,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-17,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-18,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-22,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-23,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-24,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-25,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-26,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-29,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-11-30,1.0000000000000002,2.7755575615628914e-17,45,47,0.021225487634007213,0.024021551668994067
2021-12-01,1.0,6.938893903907228e-17,47,54,0.023187593801468388,0.023094507008948356
2021-12-02,1.0,6.938893903907228e-17,47,54,0.023187593801468388,0.023094507008948356
2021-12-03,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-06,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-07,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-08,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-09,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-10,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-13,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-14,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-15,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-16,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-17,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-20,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-21,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-22,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-23,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-24,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-27,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-28,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-29,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-30,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2021-12-31,1.0,9.71445146547012e-17,47,54,0.01914330198654931,0.02289653703752815
2022-01-03,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-04,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-05,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-06,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-07,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-10,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-11,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-12,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-13,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-14,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-17,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-18,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-19,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-20,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-21,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-24,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-25,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-27,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-28,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-01-31,0.9999999999999999,6.591949208711867e-17,46,39,0.019677197187139225,0.023660959715336074
2022-02-01,1.0,-2.7755575615628914e-17,42,46,0.023054210064667662,0.026466924035203537
2022-02-02,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-03,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-04,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-07,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-08,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-09,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-10,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-11,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-14,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-15,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-16,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-17,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-18,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-21,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-22,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-23,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-24,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-25,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-02-28,1.0000000000000002,-0.010866932182092948,42,46,0.02527167330455233,0.026489188890681442
2022-03-02,1.0,2.0816681711721685e-17,40,45,0.020189712117463666,0.026583779644631274
2022-03-03,1.0,2.0816681711721685e-17,40,45,0.020189712117463666,0.026583779644631274
2022-03-04,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-07,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-08,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-09,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-10,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-11,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-14,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-15,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-16,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-17,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
2022-03-21,1.0,0.00012316008195911027,40,45,0.02500307900204898,0.026401147179902003
